ISO_Year,ISO_Week,Channel_Group,Campaign_Group,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count,Housing Requests,Total Traveler Actions,Traveler Value,Landlord Value,Impressions,Impression_population,Clicks,Cost,Sessions,Incomplete_Week,Lead_Conversion,CPL,CAC,Traveler_Conversion,CPTA,ROAS,CPC,CTR,RPC_Landlord,RPC_Tenant,Purchase_to_Sessions,Lead_to_Sessions,Impression_Share,FF_Purchase_Event_Count_WoW,FF_Purchase_Event_Count_YoY,FF_Lead_Event_Count_WoW,FF_Lead_Event_Count_YoY,FF_BRSubmit_Event_Count_WoW,FF_BRSubmit_Event_Count_YoY,FF_DMSubmit_Event_Count_WoW,FF_DMSubmit_Event_Count_YoY,FF_PhoneGet_Event_Count_WoW,FF_PhoneGet_Event_Count_YoY,FF_HRSubmit_Event_Count_WoW,FF_HRSubmit_Event_Count_YoY,Housing Requests_WoW,Housing Requests_YoY,Total Traveler Actions_WoW,Total Traveler Actions_YoY,Traveler Value_WoW,Traveler Value_YoY,Landlord Value_WoW,Landlord Value_YoY,Impressions_WoW,Impressions_YoY,Impression_population_WoW,Impression_population_YoY,Clicks_WoW,Clicks_YoY,Cost_WoW,Cost_YoY,Sessions_WoW,Sessions_YoY,Lead_Conversion_WoW,Lead_Conversion_YoY,CPL_WoW,CPL_YoY,CAC_WoW,CAC_YoY,Traveler_Conversion_WoW,Traveler_Conversion_YoY,CPTA_WoW,CPTA_YoY,ROAS_WoW,ROAS_YoY,CPC_WoW,CPC_YoY,CTR_WoW,CTR_YoY,RPC_Landlord_WoW,RPC_Landlord_YoY,RPC_Tenant_WoW,RPC_Tenant_YoY,Purchase_to_Sessions_WoW,Purchase_to_Sessions_YoY,Lead_to_Sessions_WoW,Lead_to_Sessions_YoY,Impression_Share_WoW,Impression_Share_YoY
2023,34,Email,Email,1,4,17,21,32,0,0,0,70,140,240,0,0.0,0,0.0,716,False,0.25,0.0,0.0,0.09776536312849161,0.0,380.0,0.0,0.0,240.0,140.0,0.0013966480446927375,0.00558659217877095,0.0,-1,0,-1,0,4,0,-37,0,14,0,0,0,0,0,-19,0,-38,0,-240,0,0,0,0.0,0.0,0,0,0.0,0.0,65,0,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,-0.03894738648748382,0.0,0.0,0.0,-278.0,0.0,0.0,0.0,0.0,0.0,-240.0,0.0,-38.0,0.0,-0.0016755485758909799,0.0,-0.0020938993726883435,0.0,0.0,0.0
2023,34,Google FF SEM Total,Google FF SEM Total,152,421,717,1271,1128,0,0,0,3116,6232,36480,41820,116785.0,14738,8916.725371,26947,False,0.36104513064133015,21.17987023990499,58.66266691447369,0.1156343934389728,2.8615935080231067,4.790099304719295,0.6050159703487583,0.352415112386418,2.47523408875017,0.4228524901614873,0.005640702118974283,0.015623260474264296,0.35809393329622813,-4,0,-26,0,-86,0,-39,0,-194,0,0,0,0,0,-319,0,-638,0,-960,0,-579,0,-2272.8108108108136,0.0,-649,0,-504.76462899999933,0.0,-373,0,0.012051842050726125,0.0,0.1027114032159524,0.0,-1.731499752192974,0.0,-0.010097670982696288,0.0,0.11880165940593068,0.0,0.08702155374784493,0.0,-0.007285972850045841,0.0,-0.010494390196190084,0.0,0.04201123829199105,0.0,-0.023628305315213816,0.0,-6.940037004475076e-05,0.0,-0.0007383793500402424,0.0,0.0019728211133889784,0.0
2023,34,Google TNH SEM Total,Google TNH SEM Total,16,32,62,83,69,0,0,0,214,428,3840,26075,81130.69441305003,3582,12028.735902,1858,False,0.5,375.8979969375,751.795993875,0.11517761033369214,56.209046271028036,0.35481700111899256,3.3581060586264657,0.13737296260786194,1.0720268006700167,0.11948632049134561,0.008611410118406888,0.017222820236813777,0.3213950057822479,-1,0,-6,0,-11,0,-7,0,-2,0,0,0,0,0,-20,0,-40,0,-240,0,1204,0,-891.8507322724327,0.0,334,0,494.1126039999999,0.0,71,0,0.05263157894736842,0.0,72.35527856907896,0.0,73.28874105147054,0.0,-0.015768108748568627,0.0,6.915784313763076,0.0,-0.03947415885227257,0.0,-0.1931942178513668,0.0,0.006779098267867573,0.0,-0.18413083479796355,0.0,-0.024602349459393297,0.0,-0.0009017404132103477,0.0,-0.00404186918680122,0.0,0.018173495697001163,0.0
2023,34,Grand Total,Grand Total,581,1538,2375,3791,4251,0,0,0,10417,20834,139440,383583,226471.02774638336,24031,25156.581349,118020,False,0.37776332899869963,16.356684882314696,43.29876307917384,0.08826470089815286,2.4149545309590095,6.371056455426168,1.0468387228579752,0.06264876180644084,5.80250509758229,0.8669635054720986,0.004922894424673784,0.01303168954414506,1.6937398298450812,-18,0,3,0,117,0,60,0,-117,0,0,0,0,0,60,0,120,0,-4320,0,31182,0,-4817.7567811784975,0.0,1033,0,278.4901869999994,0.0,-2234,0,-0.012464684030616346,0.0,0.14945936961111173,0.0,1.7660566317614865,0.0,0.0021386676684889833,0.0,0.012898804204157788,0.0,-0.24014208585201224,0.0,-0.034911479855304295,0.0,-0.0026121199731227868,0.0,-0.4484732483608358,0.0,-0.033723510790185096,0.0,-5.822886436441903e-05,0.0,0.00026704138275333855,0.0,0.17009915388309738,0.0
2023,34,Non-Paid Total,Non-Paid Total,410,1070,1596,2437,3039,0,0,0,7072,14144,98400,54693,0.0,806,889.6199999999999,87113,False,0.38317757009345793,0.8314205607476635,2.1698048780487804,0.08118191314729145,0.12579468325791854,126.50794721341698,1.1037468982630272,0.01473680361289379,122.08436724565757,17.548387096774192,0.00470653059818856,0.012282896926979899,54693.0,-16,0,31,0,216,0,109,0,73,0,0,0,0,0,398,0,796,0,-3840,0,12339,0,0.0,0.0,250,0,182.13999999999987,0.0,-2194,0,-0.0268320545456181,0.0,0.15049659539636406,0.0,0.5090537043398602,0.0,0.006450929013908854,0.0,0.01978928919139171,0.0,-36.871936316859475,0.0,-0.16869914490244042,0.0,0.0016093540213557994,0.0,-61.80052484067335,0.0,-6.458807147830125,0.0,-6.353221883586158e-05,0.0,0.0006488704788851253,0.0,12339.0,0.0
2023,34,Organic Search (SEO),Organic Search (SEO),154,379,751,1003,1285,0,0,0,3039,6078,36960,0,0.0,0,0.0,23349,False,0.40633245382585753,0.0,0.0,0.13015546704355646,0.0,43038.0,0.0,0.0,36960.0,6078.0,0.006595571544819907,0.016231958542121717,0.0,0,0,23,0,146,0,180,0,133,0,0,0,0,0,459,0,918,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,-191,0,-0.02625181583706382,0.0,0.0,0.0,0.0,0.0,0.020554787349418818,0.0,0.0,0.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,0.0,5.351547005355128e-05,0.0,0.0011087639796748174,0.0,0.0,0.0
2023,34,Organic Social,Organic Social,0,21,39,24,16,0,0,0,79,158,0,0,0.0,0,0.0,4201,False,0.0,0.0,0.0,0.01880504641751964,0.0,158.0,0.0,0.0,0.0,158.0,0.0,0.0049988098071887645,0.0,-3,0,-1,0,29,0,-9,0,-55,0,0,0,0,0,-35,0,-70,0,-720,0,0,0,0.0,0.0,0,0,0.0,0.0,84,0,-0.13636363636363635,0.0,0.0,0.0,0.0,0.0,-0.008885019164214632,0.0,0.0,0.0,-790.0,0.0,0.0,0.0,0.0,0.0,-720.0,0.0,-70.0,0.0,-0.0007286859363614282,0.0,-0.0003448870594617093,0.0,0.0,0.0
2023,34,Organic Video,Organic Video,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,41,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,-7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,34,Paid Social + Display,Facebook - Other,0,0,0,0,15,0,0,0,15,30,0,0,0.0,0,0.0,261,False,0.0,0.0,0.0,0.05747126436781609,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,26,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04821200510855683,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,34,Paid Social + Display,Facebook Display Prospecting,1,11,0,0,0,0,0,0,0,0,240,239263,0.0,4274,2883.55,1375,False,0.09090909090909091,262.14090909090913,2883.55,0.0,2883.55,0.08323073988659811,0.6746724379971923,0.017863188207119362,0.05615348619560131,0.0,0.0007272727272727272,0.008,239263.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19386,0,0.0,0.0,1071,0,116.65000000000009,0.0,163,0,0.0,0.0,-14.549090909090864,0.0,116.65000000000009,0.0,0.0,0.0,116.65000000000009,0.0,0.0,0.0,-0.18917395600842746,0.0,0.0032959528891916123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002508250825082499,0.0,19386.0,0.0
2023,34,Paid Social + Display,Facebook Display Prospecting - Traveler,0,0,0,0,0,0,0,0,0,0,0,6533,0.0,13,25.47,6,False,0.0,25.47,25.47,0.0,25.47,0.0,1.959230769230769,0.0019898974437471298,0.0,0.0,0.0,0.0,6533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-410,0,0.0,0.0,-6,0,0.05999999999999872,0.0,-3,0,0.0,0.0,0.05999999999999872,0.0,0.05999999999999872,0.0,0.0,0.0,0.05999999999999872,0.0,0.0,0.0,0.6218623481781376,0.0,-0.0007466717626478003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-410.0,0.0
2023,34,Paid Social + Display,Facebook Display Retargeting,2,2,0,0,0,0,0,0,0,0,480,0,0.0,0,0.0,303,False,1.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,480.0,0.0,0.006600660066006601,0.006600660066006601,0.0,0,0,1,0,-2,0,-2,0,-6,0,0,0,0,0,-10,0,-20,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,56,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04048582995951417,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0025520770700551837,0.0,0.0,0.0
2023,34,Paid Social + Display,Google Display Retargeting,0,2,0,0,0,0,0,0,0,0,0,12842,12842.0,174,23.320076,157,False,0.0,11.660038,23.320076,0.0,23.320076,0.0,0.13402342528735633,0.013549291387634325,0.0,0.0,0.0,0.012738853503184714,1.0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-2,0,-4,0,0,0,-795,0,-795.0,0.0,-5,0,0.6222120000000011,0.0,1,0,0.0,0.0,-11.037825999999999,0.0,0.6222120000000011,0.0,-0.01282051282051282,0.0,11.971144,0.0,-0.17622803625927091,0.0,0.007219715790149628,0.0,0.00042323727015980764,0.0,0.0,0.0,-0.0223463687150838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,34,Paid Social + Display Total,Paid Social + Display Total,3,15,0,0,15,0,0,0,15,30,720,258638,12842.0,4461,2932.340076,2102,False,0.2,195.4893384,977.446692,0.007136060894386299,195.4893384,0.25576842404414213,0.657327970410222,0.01724804553081914,0.16139878950907868,0.006724949562878279,0.0014272121788772598,0.007136060894386299,20.14000934433889,0,0,4,0,-2,0,-3,0,6,0,0,0,0,0,1,0,2,0,0,0,18181,0,-795.0,0.0,1060,0,117.3322119999998,0.0,262,0,0.0,0.0,-60.42046741818183,0.0,-1837.5611720000002,0.0,-0.00047263475778761433,0.0,-5.582651885714284,0.0,0.24582173779928979,0.0,-0.17037207781088948,0.0,0.003104144542284807,0.0,0.0,0.0,-0.001507923121626279,0.0,0.0,0.0,0.0011578000248210814,0.0,2.5073188698943625,0.0
2023,34,Paid Social Total,Paid Social Total,3,13,0,0,15,0,0,0,15,30,720,245796,0.0,4287,2909.02,1945,False,0.23076923076923078,223.77076923076922,969.6733333333333,0.007712082262210797,193.93466666666666,0.2578187843328681,0.678567763004432,0.01744129277937802,0.16794961511546536,0.006997900629811057,0.0015424164524421595,0.006683804627249357,245796.0,0,0,2,0,-2,0,-2,0,7,0,0,0,0,0,3,0,6,0,0,0,18976,0,0.0,0.0,1065,0,116.71000000000004,0.0,261,0,0.0,0.0,-30.075594405594416,0.0,-1822.6366666666668,0.0,0.0005861915258687537,0.0,-38.75783333333334,0.0,0.24922375011388812,0.0,-0.18807097070134082,0.0,0.0032361962270457748,0.0,0.0,0.0,-0.0004508889418835425,0.0,0.0,0.0,0.000151738118935818,0.0,18976.0,0.0
2023,34,Paid Total,Paid Total,171,468,779,1354,1212,0,0,0,3345,6690,41040,328890,226471.02774638336,23225,24266.961349,30907,False,0.36538461538461536,51.85248151495727,141.9120546725146,0.10822790953505679,7.254696965321376,1.9668717196834729,1.0448637825188376,0.07061631548542066,1.7670613562970936,0.28805166846071045,0.005532727213899764,0.015142200795936195,1.4522387400842809,-2,0,-28,0,-99,0,-49,0,-190,0,0,0,0,0,-338,0,-676,0,-480,0,18843,0,-4817.7567811784975,0.0,783,0,96.350187,0.0,-40,0,0.01659429280397018,0.0,3.1214106238282326,0.0,2.1975392852313576,0.0,-0.010782010651067875,0.0,0.6919461746615871,0.0,-0.055667126039074644,0.0,-0.032161935420740084,0.0,-0.0017662587694503712,0.0,-0.08304113011231729,0.0,-0.04017219750488976,0.0,-5.747539055301048e-05,0.0,-0.0008852008908185795,0.0,0.11171978395196214,0.0
2023,34,Referral,Referral,9,17,22,183,177,0,0,0,382,764,2160,0,0.0,0,0.0,1651,False,0.5294117647058824,0.0,0.0,0.2313749242883101,0.0,2924.0,0.0,0.0,2160.0,764.0,0.005451241671714113,0.01029678982434888,0.0,-2,0,-4,0,11,0,64,0,50,0,0,0,0,0,125,0,250,0,-480,0,0,0,0.0,0.0,0,0,0.0,0.0,10,0,0.0056022408963585235,0.0,0.0,0.0,0.0,0.0,0.07476310222859042,0.0,0.0,0.0,-230.0,0.0,0.0,0.0,0.0,0.0,-480.0,0.0,250.0,0.0,-0.0012519880662505423,0.0,-0.0025002851299472818,0.0,0.0,0.0
2023,34,SEM Brand + Landlord Total,SEM Brand + Landlord Total,168,453,779,1354,1197,0,0,0,3330,6660,40320,70252,213629.02774638336,18764,21334.621273,28805,False,0.3708609271523179,47.096294200883,126.99179329166667,0.11560492969970491,6.406793175075075,2.2020545571837955,1.136997509752718,0.2670955987018163,2.1487955659774034,0.3549349818801961,0.005832320777642771,0.01572643638257247,0.3288504410711542,-5,0,-32,0,-97,0,-46,0,-196,0,0,0,0,0,-339,0,-678,0,-1200,0,662,0,-4022.7567811784975,0.0,-277,0,-20.98202500000116,0.0,-302,0,0.014159896224482826,0.0,3.0641224524293875,0.0,3.548999661608846,0.0,-0.010447222703497058,0.0,0.5862417174571952,0.0,-0.08577591607544788,0.0,0.015438594884801482,0.0,-0.006521300277922137,0.0,-0.031762177838572825,0.0,-0.03044393729421696,0.0,-0.00011126667554718379,0.0,-0.000936222084462951,0.0,0.009119545452480227,0.0
2023,34,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),0,0,0,0,0,0,0,0,0,0,0,2357,15713.333333333334,444,389.16,0,False,0.0,389.16,389.16,0.0,389.16,0.0,0.8764864864864865,0.18837505303351718,0.0,0.0,0.0,0.0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,-858.0952380952349,0.0,38,0,-10.329999999999984,0.0,0,0,0.0,0.0,-10.329999999999984,0.0,-10.329999999999984,0.0,0.0,0.0,-10.329999999999984,0.0,0.0,0.0,-0.10747903075489285,0.0,0.013375053033517187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999981,0.0
2023,34,SEM Non-Brand,Google Search - Non-Brand (Other),152,421,717,1271,1128,0,0,0,3116,6232,36480,41820,116785.0,14738,8916.725371,26947,False,0.36104513064133015,21.17987023990499,58.66266691447369,0.1156343934389728,2.8615935080231067,4.790099304719295,0.6050159703487583,0.352415112386418,2.47523408875017,0.4228524901614873,0.005640702118974283,0.015623260474264296,0.35809393329622813,-4,0,-26,0,-86,0,-39,0,-194,0,0,0,0,0,-319,0,-638,0,-960,0,-579,0,-2272.8108108108136,0.0,-649,0,-504.76462899999933,0.0,-373,0,0.012051842050726125,0.0,0.1027114032159524,0.0,-1.731499752192974,0.0,-0.010097670982696288,0.0,0.11880165940593068,0.0,0.08702155374784493,0.0,-0.007285972850045841,0.0,-0.010494390196190084,0.0,0.04201123829199105,0.0,-0.023628305315213816,0.0,-6.940037004475076e-05,0.0,-0.0007383793500402424,0.0,0.0019728211133889784,0.0
2023,34,SEM Non-Brand,Google Search - TNH Non-Brand,16,32,62,83,69,0,0,0,214,428,3840,26075,81130.69441305003,3582,12028.735902,1858,False,0.5,375.8979969375,751.795993875,0.11517761033369214,56.209046271028036,0.35481700111899256,3.3581060586264657,0.13737296260786194,1.0720268006700167,0.11948632049134561,0.008611410118406888,0.017222820236813777,0.3213950057822479,-1,0,-6,0,-11,0,-7,0,-2,0,0,0,0,0,-20,0,-40,0,-240,0,1204,0,-891.8507322724327,0.0,334,0,494.1126039999999,0.0,71,0,0.05263157894736842,0.0,72.35527856907896,0.0,73.28874105147054,0.0,-0.015768108748568627,0.0,6.915784313763076,0.0,-0.03947415885227257,0.0,-0.1931942178513668,0.0,0.006779098267867573,0.0,-0.18413083479796355,0.0,-0.024602349459393297,0.0,-0.0009017404132103477,0.0,-0.00404186918680122,0.0,0.018173495697001163,0.0
2023,34,SEM Non-Brand Landlord Total,SEM Non-Brand Landlord Total,168,453,779,1354,1197,0,0,0,3330,6660,40320,70252,213629.02774638336,18764,21334.621273,28805,False,0.3708609271523179,47.096294200883,126.99179329166667,0.11560492969970491,6.406793175075075,2.2020545571837955,1.136997509752718,0.2670955987018163,2.1487955659774034,0.3549349818801961,0.005832320777642771,0.01572643638257247,0.3288504410711542,-5,0,-32,0,-97,0,-46,0,-196,0,0,0,0,0,-339,0,-678,0,-1200,0,662,0,-4022.7567811784975,0.0,-277,0,-20.98202500000116,0.0,-302,0,0.014159896224482826,0.0,3.0641224524293875,0.0,3.548999661608846,0.0,-0.010447222703497058,0.0,0.5862417174571952,0.0,-0.08577591607544788,0.0,0.015438594884801482,0.0,-0.006521300277922137,0.0,-0.031762177838572825,0.0,-0.03044393729421696,0.0,-0.00011126667554718379,0.0,-0.000936222084462951,0.0,0.009119545452480227,0.0
2023,34,Undefined/Other,Undefined/Other,7,25,37,52,80,0,0,0,169,338,1680,54693,0.0,806,889.6199999999999,1329,False,0.28,35.584799999999994,127.08857142857141,0.127163280662152,5.2640236686390525,2.2683842539511256,1.1037468982630272,0.01473680361289379,2.0843672456575684,0.41935483870967744,0.005267118133935289,0.018811136192626036,54693.0,2,0,7,0,8,0,-20,0,3,0,0,0,0,0,-9,0,-18,0,480,0,12339,0,0.0,0.0,250,0,182.13999999999987,0.0,-35,0,0.0022222222222222365,0.0,-3.719644444444448,0.0,-14.407428571428596,0.0,-0.0033352530621881815,0.0,1.2894169270660187,0.0,0.06902879513956917,0.0,-0.16869914490244042,0.0,0.0016093540213557994,0.0,-0.07390613563739556,0.0,-0.22093293107449524,0.0,0.0016014289843751719,0.0,0.005614655254209613,0.0,12339.0,0.0
2023,35,Bing FF SEM Total,Bing FF SEM Total,0,0,0,0,0,0,0,0,0,0,0,2370,16928.571428571428,340,368.18,0,False,0.0,368.18,368.18,0.0,368.18,0.0,1.0828823529411764,0.14345991561181434,0.0,0.0,0.0,0.0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1215.2380952380936,0.0,-104,0,-20.980000000000018,0.0,0,0,0.0,0.0,-20.980000000000018,0.0,-20.980000000000018,0.0,0.0,0.0,-20.980000000000018,0.0,0.0,0.0,0.20639586645468988,0.0,-0.04491513742170283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999999999981,0.0
2023,35,Direct,Direct,249,610,583,1113,1298,0,0,0,2994,5988,59760,0,0.0,0,0.0,58220,False,0.4081967213114754,0.0,0.0,0.05142562693232566,0.0,65748.0,0.0,0.0,59760.0,5988.0,0.004276880796976984,0.010477499141188595,0.0,10,0,-14,0,-147,0,-41,0,-151,0,0,0,0,0,-339,0,-678,0,2400,0,0,0,0.0,0.0,0,0,0.0,0.0,2394,0,0.025183900798654846,0.0,0.0,0.0,0.0,0.0,-0.008277737091605841,0.0,0.0,0.0,1722.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,-678.0,0.0,-4.27851947054983e-06,0.0,-0.0007000883628417859,0.0,0.0,0.0
2023,35,Display Total,Display Total,1,1,0,3,0,0,0,0,3,6,240,11048,11048.0,175,23.500247,144,False,1.0,23.500247,23.500247,0.020833333333333332,7.833415666666667,10.467975081283187,0.13428712571428572,0.015839971035481536,1.3714285714285714,0.03428571428571429,0.006944444444444444,0.006944444444444444,1.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1794,0,-1794.0,0.0,1,0,0.1801710000000014,0.0,-13,0,0.0,0.0,11.840209000000002,0.0,0.1801710000000014,0.0,0.0,0.0,-15.486660333333333,0.0,0.0,0.0,0.00026370042692938633,0.0,0.0022906796478472102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00579440905874027,0.0,0.0,0.0
2023,35,Email,Email,4,6,27,53,28,0,0,0,108,216,960,0,0.0,0,0.0,825,False,0.6666666666666666,0.0,0.0,0.13090909090909092,0.0,1176.0,0.0,0.0,960.0,216.0,0.0048484848484848485,0.007272727272727273,0.0,3,0,2,0,10,0,32,0,-4,0,0,0,0,0,38,0,76,0,720,0,0,0,0.0,0.0,0,0,0.0,0.0,109,0,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.033143727780599305,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,76.0,0.0,0.003451836803792111,0.0,0.0016861350939563228,0.0,0.0,0.0
2023,35,Google FF SEM Total,Google FF SEM Total,169,455,656,1227,1192,0,0,0,3075,6150,40560,40085,118600.28028028028,14442,8728.235,26603,False,0.37142857142857144,19.182934065934067,51.64636094674557,0.11558846746607525,2.8384504065040654,5.351597430637465,0.6043647001800305,0.36028439565922415,2.808475280432073,0.4258412962193602,0.0063526669924444615,0.017103334210427396,0.337984024196821,17,0,34,0,-61,0,-44,0,64,0,0,0,0,0,-41,0,-82,0,4080,0,-1735,0,1815.2802802802762,0.0,-296,0,-188.49037099999987,0.0,-344,0,0.010383440787241294,0.0,-1.9969361739709228,0.0,-7.0163059677281225,0.0,-4.59259728975564e-05,0.0,-0.02314310151904131,0.0,0.5614981259181704,0.0,-0.0006512701687277911,0.0,0.007869283272806171,0.0,0.33324119168190336,0.0,0.0029888060578728837,0.0,0.0007119648734701788,0.0,0.0014800737361630994,0.0,-0.02010990909940713,0.0
2023,35,Google TNH SEM Total,Google TNH SEM Total,18,42,46,37,72,0,0,0,155,310,4320,24016,78751.70412247413,3148,11202.076887,1931,False,0.42857142857142855,266.7161163571428,622.3376048333333,0.08026929052304506,72.27146378709676,0.4133162132972959,3.5584742334815753,0.1310792804796802,1.372299872935197,0.09847522236340533,0.009321595028482652,0.021750388399792854,0.30495848017016214,2,0,10,0,-16,0,-46,0,3,0,0,0,0,0,-59,0,-118,0,480,0,-2059,0,-2378.990290575908,0.0,-434,0,-826.6590150000011,0.0,73,0,-0.07142857142857145,0.0,-109.18188058035719,0.0,-129.4583890416667,0.0,-0.034908319810647084,0.0,16.062417516068727,0.0,0.05849921217830334,0.0,0.2003681748551096,0.0,-0.006293682128181738,0.0,0.3002730722651803,0.0,-0.021011098127940275,0.0,0.0007101849100757639,0.0,0.004527568162979077,0.0,-0.01643652561208575,0.0
2023,35,Grand Total,Grand Total,595,1557,1991,3562,3801,0,0,0,9354,18708,142800,333289,225328.55583132582,22731,24110.472134,121886,False,0.3821451509312781,15.485210105330765,40.521801905882356,0.07674384260702624,2.5775574229206755,6.698666002987364,1.0606868212573137,0.06820207087542643,6.282169724165237,0.8230170252078659,0.004881610685394549,0.012774231659091282,1.479124555564498,14,0,19,0,-384,0,-229,0,-450,0,0,0,0,0,-1063,0,-2126,0,3360,0,-50294,0,-1142.4719150575402,0.0,-1300,0,-1046.1092150000004,0.0,3866,0,0.004381821932578467,0.0,-0.8714747769839306,0.0,-2.7769611732914825,0.0,-0.011520858291126618,0.0,0.162602891961666,0.0,0.3276095475611962,0.0,0.013848098399338538,0.0,0.005553309068985587,0.0,0.47966462658294695,0.0,-0.043946480264232646,0.0,-4.128373927923465e-05,0.0,-0.00025745788505377766,0.0,-0.21461527428058313,0.0
2023,35,Non-Paid Total,Non-Paid Total,405,1041,1288,2291,2523,0,0,0,6102,12204,97200,51710,0.0,786,889.62,91333,False,0.38904899135446686,0.8545821325648415,2.1965925925925927,0.06681046281190807,0.14579154375614553,122.9783503068726,1.1318320610687023,0.015200154708953782,123.66412213740458,15.526717557251908,0.004434322753002748,0.011397851816977434,51710.0,-5,0,-29,0,-308,0,-146,0,-516,0,0,0,0,0,-970,0,-1940,0,-1200,0,-2983,0,0.0,0.0,-20,0,1.1368683772161603e-13,0.0,4220,0,0.0058714212610089245,0.0,0.02316157181717804,0.0,0.026787714543812235,0.0,-0.014371450335383382,0.0,0.019996860498226993,0.0,-3.529596906544384,0.0,0.02808516280567508,0.0,0.0004633510960599923,0.0,1.579754891747001,0.0,-2.021669539522284,0.0,-0.00027220784518581197,0.0,-0.0008850451100024647,0.0,-2983.0,0.0
2023,35,Organic Search (SEO),Organic Search (SEO),131,375,579,875,924,0,0,0,2378,4756,31440,0,0.0,0,0.0,23616,False,0.34933333333333333,0.0,0.0,0.10069444444444445,0.0,36196.0,0.0,0.0,31440.0,4756.0,0.0055470867208672085,0.015879065040650408,0.0,-23,0,-4,0,-172,0,-128,0,-361,0,0,0,0,0,-661,0,-1322,0,-5520,0,0,0,0.0,0.0,0,0,0.0,0.0,267,0,-0.0569991204925242,0.0,0.0,0.0,0.0,0.0,-0.029461022599112013,0.0,0.0,0.0,-6842.0,0.0,0.0,0.0,0.0,0.0,-5520.0,0.0,-1322.0,0.0,-0.0010484848239526983,0.0,-0.0003528935014713089,0.0,0.0,0.0
2023,35,Organic Social,Organic Social,3,17,12,89,55,0,0,0,156,312,720,0,0.0,0,0.0,5747,False,0.17647058823529413,0.0,0.0,0.027144597181137986,0.0,1032.0,0.0,0.0,720.0,312.0,0.0005220114842526536,0.0029580650774317036,0.0,0,0,-4,0,-27,0,65,0,39,0,0,0,0,0,77,0,154,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.008339550763618347,0.0,0.0,0.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,-0.002040744729757061,0.0,0.0,0.0
